sim_time,nodes,services,generated_traffic,traffic_per_minute
490,4,100,3960,202.0408163265306
491,4,100,0,201.62932790224033
492,4,100,0,201.21951219512195
493,4,100,0,200.81135902636916
494,4,100,0,200.40485829959513
495,4,100,0,200.0
496,4,100,0,199.59677419354838
497,4,100,0,199.19517102615694
498,4,100,0,198.79518072289156
499,4,100,0,198.39679358717436
500,5,105,4950,207.9
501,5,105,0,207.48502994011977
502,5,105,0,207.07171314741035
503,5,105,0,206.66003976143142
504,5,105,0,206.25
505,5,105,0,205.84158415841586
506,5,105,0,205.43478260869566
507,5,105,0,205.02958579881656
508,5,105,0,204.6259842519685
509,5,105,0,204.2239685658153
510,5,110,4950,213.52941176470588
511,5,110,0,213.1115459882583
512,5,110,0,212.6953125
513,5,110,0,212.28070175438597
514,5,110,0,211.86770428015564
515,5,110,0,211.45631067961165
516,5,110,0,211.04651162790697
517,5,110,0,210.63829787234042
518,5,110,0,210.23166023166024
519,5,110,0,209.82658959537574
520,5,115,4950,218.94230769230768
521,5,115,0,218.52207293666027
522,5,115,0,218.10344827586206
523,5,115,0,217.6864244741874
524,5,115,0,217.2709923664122
525,5,115,0,216.85714285714286
526,5,115,0,216.4448669201521
527,5,115,0,216.03415559772296
528,5,115,0,215.625
529,5,115,0,215.2173913043478
530,5,120,4950,224.1509433962264
531,5,120,0,223.72881355932202
532,5,120,0,223.30827067669173
533,5,120,0,222.88930581613508
534,5,120,0,222.47191011235955
535,5,120,0,222.05607476635515
536,5,120,0,221.6417910447761
537,5,120,0,221.2290502793296
538,5,120,0,220.81784386617102
539,5,120,0,220.40816326530611
540,5,125,4950,229.16666666666666
541,5,125,0,228.7430683918669
542,5,125,0,228.3210332103321
543,5,125,0,227.90055248618785
544,5,125,0,227.4816176470588
545,5,125,0,227.06422018348624
546,5,125,0,226.64835164835165
547,5,125,0,226.23400365630712
548,5,125,0,225.82116788321167
549,5,125,0,225.40983606557376
550,5,130,4950,234.0
551,5,130,0,233.57531760435572
552,5,130,0,233.15217391304347
553,5,130,0,232.73056057866185
554,5,130,0,232.31046931407943
555,5,130,0,231.8918918918919
556,5,130,0,231.4748201438849
557,5,130,0,231.0592459605027
558,5,130,0,230.6451612903226
559,5,130,0,230.2325581395349
560,5,135,4950,238.66071428571428
561,5,135,0,238.23529411764707
562,5,135,0,237.81138790035587
563,5,135,0,237.38898756660745
564,5,135,0,236.96808510638297
565,5,135,0,236.5486725663717
566,5,135,0,236.13074204946997
567,5,135,0,235.71428571428572
568,5,135,0,235.29929577464787
569,5,135,0,234.88576449912128
570,5,140,4950,243.1578947368421
571,5,140,0,242.7320490367776
572,5,140,0,242.30769230769232
573,5,140,0,241.8848167539267
574,5,140,0,241.46341463414635
575,5,140,0,241.04347826086956
576,5,140,0,240.625
577,5,140,0,240.20797227036394
578,5,140,0,239.7923875432526
579,5,140,0,239.3782383419689
580,5,145,4950,247.5
581,5,145,0,247.07401032702236
582,5,145,0,246.64948453608247
583,5,145,0,246.22641509433961
584,5,145,0,245.80479452054794
585,5,145,0,245.3846153846154
586,5,145,0,244.96587030716722
587,5,145,0,244.54855195911415
588,5,145,0,244.1326530612245
589,5,145,0,243.7181663837012
590,5,150,4950,251.6949152542373
591,5,150,0,251.26903553299493
592,5,150,0,250.84459459459458
593,5,150,0,250.42158516020237
594,5,150,0,250.0
595,5,150,0,249.57983193277312
596,5,150,0,249.16107382550337
597,5,150,0,248.74371859296483
598,5,150,0,248.3277591973244
599,5,150,0,247.91318864774624
600,6,155,4950,255.75
601,6,155,0,255.32445923460898
602,6,155,0,254.90033222591362
603,6,155,0,254.47761194029852
604,6,155,0,254.0562913907285
605,6,155,0,253.63636363636363
606,6,155,0,253.21782178217822
607,6,155,0,252.8006589785832
608,6,155,0,252.38486842105263
609,6,155,0,251.9704433497537
610,6,160,4950,259.672131147541
611,6,160,0,259.24713584288054
612,6,160,0,258.8235294117647
613,6,160,0,258.40130505709624
614,6,160,0,257.9804560260586
615,6,160,0,257.5609756097561
616,6,160,0,257.14285714285717
617,6,160,0,256.7260940032415
618,6,160,0,256.31067961165047
619,6,160,0,255.89660743134087
620,6,165,4950,263.46774193548384
621,6,165,0,263.04347826086956
622,6,165,0,262.62057877813504
623,6,165,0,262.19903691813806
624,6,165,0,261.77884615384613
625,6,165,0,261.36
626,6,165,0,260.94249201277955
627,6,165,0,260.5263157894737
628,6,165,0,260.11146496815286
629,6,165,0,259.697933227345
630,6,170,4950,267.14285714285717
631,6,170,0,266.71949286846274
632,6,170,0,266.2974683544304
633,6,170,0,265.8767772511848
634,6,170,0,265.45741324921136
635,6,170,0,265.03937007874015
636,6,170,0,264.62264150943395
637,6,170,0,264.2072213500785
638,6,170,0,263.7931034482759
639,6,170,0,263.38028169014086
640,6,175,4950,270.703125
641,6,175,0,270.2808112324493
642,6,175,0,269.85981308411215
643,6,175,0,269.44012441679627
644,6,175,0,269.0217391304348
645,6,175,0,268.6046511627907
646,6,175,0,268.1888544891641
647,6,175,0,267.774343122102
648,6,175,0,267.3611111111111
649,6,175,0,266.9491525423729
650,6,180,4950,274.15384615384613
651,6,180,0,273.7327188940092
652,6,180,0,273.3128834355828
653,6,180,0,272.8943338437979
654,6,180,0,272.4770642201835
655,6,180,0,272.0610687022901
656,6,180,0,271.6463414634146
657,6,180,0,271.2328767123288
658,6,180,0,270.8206686930091
659,6,180,0,270.4097116843703
660,6,185,4950,277.5
661,6,185,0,277.0801815431165
662,6,185,0,276.66163141993957
663,6,185,0,276.2443438914027
664,6,185,0,275.828313253012
665,6,185,0,275.4135338345865
666,6,185,0,275.0
667,6,185,0,274.58770614692656
668,6,185,0,274.17664670658684
669,6,185,0,273.76681614349775
670,6,190,4950,280.74626865671644
671,6,190,0,280.327868852459
672,6,190,0,279.9107142857143
673,6,190,0,279.49479940564635
674,6,190,0,279.080118694362
675,6,190,0,278.6666666666667
676,6,190,0,278.2544378698225
677,6,190,0,277.8434268833087
678,6,190,0,277.43362831858406
679,6,190,0,277.0250368188513
680,6,195,4950,283.8970588235294
681,6,195,0,283.48017621145374
682,6,195,0,283.06451612903226
683,6,195,0,282.6500732064422
684,6,195,0,282.2368421052632
685,6,195,0,281.82481751824815
686,6,195,0,281.4139941690962
687,6,195,0,281.0043668122271
688,6,195,0,280.59593023255815
689,6,195,0,280.188679245283
690,6,200,4950,286.95652173913044
691,6,200,0,286.5412445730825
692,6,200,0,286.1271676300578
693,6,200,0,285.7142857142857
694,6,200,0,285.3025936599424
695,6,200,0,284.89208633093523
696,6,200,0,284.48275862068965
697,6,200,0,284.07460545193686
698,6,200,0,283.6676217765043
699,6,200,0,283.2618025751073
700,7,205,4950,289.92857142857144
701,7,205,0,289.51497860199714
702,7,205,0,289.1025641025641
703,7,205,0,288.6913229018492
704,7,205,0,288.28125
705,7,205,0,287.8723404255319
706,7,205,0,287.4645892351275
707,7,205,0,287.05799151343706
708,7,205,0,286.6525423728813
709,7,205,0,286.24823695345555
710,7,210,4950,292.8169014084507
711,7,210,0,292.40506329113924
712,7,210,0,291.9943820224719
713,7,210,0,291.58485273492283
714,7,210,0,291.1764705882353
715,7,210,0,290.7692307692308
716,7,210,0,290.3631284916201
717,7,210,0,289.9581589958159
718,7,210,0,289.5543175487465
719,7,210,0,289.1515994436718
720,7,215,4950,295.625
721,7,215,0,295.21497919556174
722,7,215,0,294.80609418282546
723,7,215,0,294.39834024896265
724,7,215,0,293.99171270718233
725,7,215,0,293.58620689655174
726,7,215,0,293.1818181818182
727,7,215,0,292.77854195323243
728,7,215,0,292.3763736263736
729,7,215,0,291.9753086419753
730,7,220,4950,298.35616438356163
731,7,220,0,297.94801641586866
732,7,220,0,297.5409836065574
733,7,220,0,297.1350613915416
734,7,220,0,296.7302452316076
735,7,220,0,296.3265306122449
736,7,220,0,295.92391304347825
737,7,220,0,295.5223880597015
738,7,220,0,295.1219512195122
739,7,220,0,294.72259810554806
740,7,225,4950,301.0135135135135
741,7,225,0,300.6072874493927
742,7,225,0,300.2021563342318
743,7,225,0,299.79811574697175
744,7,225,0,299.39516129032256
745,7,225,0,298.99328859060404
746,7,225,0,298.5924932975871
747,7,225,0,298.1927710843373
748,7,225,0,297.79411764705884
749,7,225,0,297.3965287049399
750,7,230,4950,303.6
751,7,230,0,303.19573901464713
752,7,230,0,302.7925531914894
753,7,230,0,302.39043824701196
754,7,230,0,301.9893899204244
755,7,230,0,301.58940397350995
756,7,230,0,301.1904761904762
757,7,230,0,300.79260237780716
758,7,230,0,300.3957783641161
759,7,230,0,300.0
760,7,235,4950,306.11842105263156
761,7,235,0,305.7161629434954
762,7,235,0,305.31496062992125
763,7,235,0,304.9148099606815
764,7,235,0,304.5157068062827
765,7,235,0,304.11764705882354
766,7,235,0,303.7206266318538
767,7,235,0,303.32464146023466
768,7,235,0,302.9296875
769,7,235,0,302.53576072821846
770,7,240,4950,308.57142857142856
771,7,240,0,308.1712062256809
772,7,240,0,307.7720207253886
773,7,240,0,307.3738680465718
774,7,240,0,306.9767441860465
775,7,240,0,306.5806451612903
776,7,240,0,306.1855670103093
777,7,240,0,305.7915057915058
778,7,240,0,305.39845758354755
779,7,240,0,305.0064184852375
780,7,245,4950,310.96153846153845
781,7,245,0,310.5633802816901
782,7,245,0,310.16624040920715
783,7,245,0,309.7701149425287
784,7,245,0,309.375
785,7,245,0,308.9808917197452
786,7,245,0,308.587786259542
787,7,245,0,308.1956797966963
788,7,245,0,307.8045685279188
789,7,245,0,307.41444866920153
790,7,250,4950,313.2911392405063
791,7,250,0,312.8950695322377
792,7,250,0,312.5
793,7,250,0,312.1059268600252
794,7,250,0,311.71284634760707
795,7,250,0,311.3207547169811
796,7,250,0,310.92964824120605
797,7,250,0,310.5395232120452
798,7,250,0,310.1503759398496
799,7,250,0,309.7622027534418
800,8,255,4950,315.5625
801,8,255,0,315.1685393258427
802,8,255,0,314.77556109725685
803,8,255,0,314.3835616438356
804,8,255,0,313.9925373134328
805,8,255,0,313.6024844720497
806,8,255,0,313.2133995037221
807,8,255,0,312.8252788104089
808,8,255,0,312.43811881188117
809,8,255,0,312.0519159456119
810,8,260,4950,317.77777777777777
811,8,260,0,317.38594327990137
812,8,260,0,316.9950738916256
813,8,260,0,316.6051660516605
814,8,260,0,316.2162162162162
815,8,260,0,315.8282208588957
816,8,260,0,315.44117647058823
817,8,260,0,315.05507955936355
818,8,260,0,314.66992665036673
819,8,260,0,314.2857142857143
820,8,265,4950,319.9390243902439
821,8,265,0,319.5493300852619
822,8,265,0,319.16058394160586
823,8,265,0,318.77278250303766
824,8,265,0,318.38592233009706
825,8,265,0,318.0
826,8,265,0,317.6150121065375
827,8,265,0,317.2309552599758
828,8,265,0,316.8478260869565
829,8,265,0,316.4656212303981
830,8,270,4950,322.04819277108436
831,8,270,0,321.6606498194946
832,8,270,0,321.27403846153845
833,8,270,0,320.88835534213683
834,8,270,0,320.50359712230215
835,8,270,0,320.11976047904193
836,8,270,0,319.7368421052632
837,8,270,0,319.35483870967744
838,8,270,0,318.97374701670645
839,8,270,0,318.59356376638857
840,8,275,4950,324.10714285714283
841,8,275,0,323.7217598097503
842,8,275,0,323.33729216152017
843,8,275,0,322.9537366548043
844,8,275,0,322.57109004739334
845,8,275,0,322.18934911242604
846,8,275,0,321.8085106382979
847,8,275,0,321.42857142857144
848,8,275,0,321.04952830188677
849,8,275,0,320.6713780918728
850,8,280,4950,326.11764705882354
851,8,280,0,325.73443008225615
852,8,280,0,325.3521126760563
853,8,280,0,324.9706916764361
854,8,280,0,324.59016393442624
855,8,280,0,324.2105263157895
856,8,280,0,323.8317757009346
857,8,280,0,323.45390898483083
858,8,280,0,323.0769230769231
859,8,280,0,322.70081490104775
860,8,285,4950,328.0813953488372
861,8,285,0,327.70034843205576
862,8,285,0,327.3201856148492
863,8,285,0,326.9409038238702
864,8,285,0,326.5625
865,8,285,0,326.1849710982659
866,8,285,0,325.8083140877598
867,8,285,0,325.43252595155707
868,8,285,0,325.05760368663596
869,8,285,0,324.6835443037975
870,8,290,4950,330.0
871,8,290,0,329.6211251435132
872,8,290,0,329.24311926605503
873,8,290,0,328.8659793814433
874,8,290,0,328.48970251716247
875,8,290,0,328.1142857142857
876,8,290,0,327.73972602739724
877,8,290,0,327.3660205245154
878,8,290,0,326.9931662870159
879,8,290,0,326.6211604095563
880,8,295,4950,331.875
881,8,295,0,331.49829738933033
882,8,295,0,331.1224489795918
883,8,295,0,330.7474518686297
884,8,295,0,330.37330316742083
885,8,295,0,330.0
886,8,295,0,329.627539503386
887,8,295,0,329.2559188275085
888,8,295,0,328.88513513513516
889,8,295,0,328.51518560179977
890,8,300,4950,333.70786516853934
891,8,300,0,333.3333333333333
892,8,300,0,332.9596412556054
893,8,300,0,332.58678611422175
894,8,300,0,332.2147651006711
895,8,300,0,331.8435754189944
896,8,300,0,331.4732142857143
897,8,300,0,331.10367892976586
898,8,300,0,330.7349665924276
899,8,300,0,330.3670745272525
900,9,305,4950,335.5
901,9,305,0,335.1276359600444
902,9,305,0,334.7560975609756
903,9,305,0,334.3853820598007
904,9,305,0,334.0154867256637
905,9,305,0,333.646408839779
906,9,305,0,333.27814569536423
907,9,305,0,332.91069459757443
908,9,305,0,332.54405286343615
909,9,305,0,332.1782178217822
